"id","x","y","eame","heth"
786,338374.1117,580698.2629,0,1
787,337425.4605,579978.7522,0,0
788,339007.0656,582872.5676,0,1
789,336289.4702,583173.3933,0,1
790,341719.3852,586571.4907,0,0
791,343532.826,586456.4211,0,0
792,341444.0963,584466.7612,0,0
793,342652.4062,584553.4253,0,0
794,344578.1132,588481.6202,0,1
795,341432.9356,576674.9085,0,1
796,340843.4775,577713.6317,0,1
797,344050.2653,577140.9474,0,0
798,344467.6084,578115.4159,0,0
799,343883.8363,576466.2922,0,1
800,454434.9929,635193.3893,0,1
801,453280.2478,636455.9922,0,1
802,454070.2703,636515.2219,0,1
803,453955.3516,636090.8585,0,1
804,454037.7655,634427.5717,0,1
805,454853.7419,635452.2831,0,1
806,453984.4272,637356.2382,0,1
807,459470.6495,640397.6146,0,0
808,458791.8805,641688.942,0,1
809,460287.983,639918.426,0,1
810,459169.712,640765.0802,0,1
811,461690.6886,639264.839,0,1
812,461892.8362,632032.3235,0,1
813,460137.8018,628321.1327,0,1
814,461154.276,632798.3143,0,1
815,460788.9641,629344.8953,0,1
816,460984.2349,629728.5992,0,1
817,610651.161,467066.4815,0,0
818,611093.8188,468002.6446,0,0
819,610448.0435,468719.0706,0,0
820,613068.3122,470209.5637,0,0
821,610428.2666,470921.9753,0,0
822,614596.7663,472867.2209,1,0
823,615227.7592,473639.8115,1,0
824,616536.3204,475322.5544,0,1
825,614779.7914,474587.6131,0,0
826,615188.1728,472941.4781,0,0
827,617859.1864,463002.9575,0,0
828,614997.6028,463814.6854,0,1
829,616951.2984,463129.2767,0,0
830,616940.5353,464957.9149,0,1
831,618963.3494,462080.9096,0,0
832,346311.273,640412.9027,0,1
833,345778.1446,641533.3661,0,1
834,344207.2548,639964.8157,0,1
835,343245.3122,640845.4314,0,1
836,343171.4876,641762.744,0,1
837,344227.3616,634853.5544,0,0
838,342906.4108,633364.8162,0,1
839,343102.8972,634014.106,0,1
840,345960.9724,630789.9108,0,1
841,342948.7599,634536.7436,0,1
842,691877.6321,386081.2716,0,0
843,692851.1243,386915.7301,0,0
844,693750.8227,387951.807,0,0
845,690870.4376,386388.6532,1,0
846,692771.018,386106.7276,0,0
847,697962,390647.8781,0,0
848,697904.1129,392710.3914,0,0
849,697295.1603,393542.115,0,0
850,697323.8197,391934.5367,0,0
851,697889.6539,393575.8691,0,0
852,696604.0122,381624.0316,0,1
853,696590.5325,382130.5059,1,0
854,697360.9898,383858.2986,1,0
855,698141.1622,384311.5829,0,0
856,699859.0744,383930.0309,0,0
857,373691.1247,413843.3158,0,0
858,374743.3202,412533.1096,0,0
859,374469.802,412859.2083,0,0
860,373624.0815,415535.0724,0,0
861,409428.8393,414016.7187,0,0
862,380056.0626,417503.9465,0,0
863,379433.2147,416893.8532,0,0
864,376064.1691,419183.8739,0,0
865,377681.2755,419033.0068,0,0
866,377678.8797,416786.0926,0,0
867,378422.6306,411909.4112,0,0
868,379742.4689,410712.0977,0,0
869,378802.9452,411703.4292,0,0
870,375233.8609,411963.3173,0,0
871,380047.1478,410179.9948,0,0
872,357817.2177,526423.1924,0,0
873,353180.4289,527142.6812,0,0
874,355931.162,525649.0932,0,1
875,356541.1331,527658.7616,1,0
876,354429.1507,523792.7447,0,0
877,361929.1002,531097.0208,0,0
878,358613.1714,528202.6102,0,0
879,360291.6389,530572.2987,0,0
880,362690.4285,529685.2257,0,1
881,361656.3058,531651.861,0,0
882,359381.9809,522378.2105,0,1
883,359695.2732,523322.9421,0,0
884,358869.1619,520610.3982,0,0
885,359290.7719,521540.14,0,1
886,358813.9665,519799.2097,0,0
887,433576.9696,357744.8561,1,0
888,433797.208,355444.8596,0,0
889,433912.0805,359729.9966,0,0
890,433320.0697,356768.4461,0,1
891,432162.1843,358165.4139,0,0
892,434973.8654,362553.4114,1,0
893,439156.5442,362804.6857,1,0
894,436113.0687,363085.5145,0,1
895,438251.8257,363182.2707,0,0
896,436050.5041,361568.9358,0,1
897,438394.3643,353345.575,0,0
898,438958.2826,351955.8035,0,0
899,437131.4624,353818.7358,0,0
900,434552.1002,354319.9285,0,0
901,436795.3478,350849.3266,1,0
902,438333.657,350748.1989,0,0
903,492994.1611,440650.6022,0,1
904,493250.0196,439003.3683,1,1
905,491702.4119,442086.7797,0,0
906,491532.9113,440624.6129,0,0
907,492446.5773,440637.345,0,1
908,499411.337,447336.2692,0,1
909,496910.1041,445499.6558,0,1
910,496879.7634,443899.1223,0,1
911,496164.9649,445713.3941,0,1
912,498386.6615,447120.7711,0,0
913,499543.4052,434194.2726,0,1
914,499350.2294,433565.0783,0,1
915,499580.0275,437494.2447,0,1
916,497395.7681,437414.8125,0,0
917,499983.9197,434191.7957,0,1
918,671836.6971,525715.7241,0,1
919,668131.7113,524024.1938,0,1
920,667424.6956,526503.0602,0,1
921,672128.9969,525424.8347,0,1
922,668084.7219,525026.791,0,1
923,674729.0522,531869.275,0,0
924,676304.4226,531356.6301,0,0
925,676312.5486,530836.6057,0,0
926,674907.7004,528192.0989,0,0
927,674916.8338,529778.5408,0,1
928,676633.6357,532493.0369,0,0
929,675046.3211,519554.1681,0,0
930,676674.7254,519087.2333,0,0
931,673335.9987,520134.0199,1,0
932,674730.9108,521746.2529,0,1
933,674722.6275,520116.5066,0,0
934,492167.1707,580429.5986,0,1
935,492749.2288,579648.195,0,1
936,494198.6355,577282.2121,0,1
937,493963.9734,578167.5617,0,1
938,492035.268,578447.0014,0,1
939,497541.3927,586006.3896,0,1
940,497746.5238,584639.0833,0,1
941,499390.0201,583794.5986,0,1
942,497547.8324,583909.8499,0,0
943,499010.798,586020.1468,0,1
944,499462.7853,575169.5134,0,1
945,498954.5821,576045.5733,0,1
946,499851.2799,576033.7261,0,1
947,497369.7953,573865.7535,0,1
948,499044.4253,575190.9019,0,1
949,611280.1998,579790.1809,0,1
950,612175.5226,580131.1709,0,0
951,611391.348,581505.3448,0,1
952,611162.0527,582009.8241,0,1
953,612204.8894,579672.6609,0,1
954,615675.7664,585239.0684,0,1
955,613995.0132,585125.6689,0,1
956,616525.8877,586422.371,0,1
957,615972.7453,585863.7322,0,1
958,614575.9429,584946.6648,0,1
959,615940.1191,575183.9654,0,1
960,613984.3878,573220.6559,0,1
961,616980.6047,576143.502,0,1
962,613421.0801,575642.4918,0,1
963,615840.5669,574407.892,0,1
964,531557.0927,272100.6277,0,0
965,531416.6483,275086.4563,1,0
966,534192.1913,275338.1631,1,0
967,534493.0876,272686.9747,1,0
968,531173.7209,272475.3324,0,0
969,537302.1481,280691.1807,1,0
970,536622.2374,278721.7117,0,0
971,536408.9663,276532.4333,0,0
972,538271.0578,279257.8337,0,0
973,538593.6491,279953.8682,0,0
974,537917.4893,267905.5893,0,0
975,539623.5947,270419.9145,0,0
976,537999.6416,268654.2602,0,0
977,536029.6877,270603.811,1,0
978,535634.8182,268353.0902,1,0
979,510437.5821,245618.9561,0,0
980,510217.8465,244916.3653,0,0
981,514724.3248,243945.4008,0,0
982,510667.16,245147.8235,0,0
983,511511.1017,247187.697,0,0
984,517395.7383,250415.4337,0,0
985,516302.7888,250425.9257,1,0
986,518387.8808,249929.8735,1,1
987,516348.6,248808.0068,1,0
988,515789.3049,248811.656,1,0
989,515464.6813,239522.0936,1,0
990,519048.4154,242537.6692,1,0
991,515543.6035,243664.9999,1,0
992,517635.6775,243404.1323,0,0
993,517116.2028,243650.8418,1,0
994,314688.3968,469717.5186,0,0
995,313414.0836,470039.4997,0,0
996,323613.3344,471670.2192,0,0
997,315795.2622,473076.0463,0,1
998,314233.7371,469991.0797,0,1
999,318254.2884,477933.3487,0,0
1000,318996.6657,474424.2815,0,0
1001,319019.9346,475297.5176,0,0
1002,318701.9008,478031.6432,0,0
1003,317461.9514,475566.4593,0,0
1004,320324.6191,465601.3297,0,0
1005,317923.4796,466732.2615,0,0
1006,319602.556,466586.5693,0,0
1007,317835.4459,467242.0448,0,0
1008,321365.1074,465694.9116,0,0
1009,571197.9908,302259.1496,0,0
1010,574739.3141,301653.6876,1,0
1011,575042.958,300183.4878,0,0
1012,570895.094,300059.0291,0,0
1013,572546.7631,302488.2223,1,0
1014,579807.1606,307571.5123,0,0
1015,576971.739,304468.5199,0,0
1016,579812.9797,304419.6278,0,0
1017,580728.3152,308802.4864,0,0
1018,576923.388,306942.5527,0,0
1019,576257.1779,295086.9081,0,0
1020,577345.9329,297946.8756,1,0
1021,576912.9156,296246.2557,0,0
1022,576441.878,296653.257,0,0
1023,577670.4003,298231.7071,1,0
1024,415148.8661,664479.518,0,1
1025,418861.1523,664935.5884,0,1
1026,416927.3014,663745.5102,0,1
1027,417007.6129,664403.2432,0,1
1028,417627.3017,664566.1498,0,1
1029,421000.2002,668721.4628,0,1
1030,422928.6507,668957.0254,0,1
1031,420403.1052,667237.4566,0,1
1032,423466.8602,669973.1728,0,1
1033,419612.408,667346.0755,0,1
1034,422445.8264,657958.3096,0,1
1035,420059.8821,658692.794,0,1
1036,421805.7179,657467.3573,0,1
1037,420628.6772,658300.0315,0,1
1038,422349.3334,660473.89,0,1
1039,550400.0412,468429.2183,0,0
1040,551044.2089,470421.7985,0,0
1041,549875.2584,469669.7958,0,0
1042,554139.9231,467754.7461,0,0
1043,554024.567,466183.408,0,0
1044,554785.4646,471349.5599,0,0
1045,555050.28,474360.2953,0,1
1046,555415.9099,471358.545,0,0
1047,554938.3157,472961.1213,0,0
1048,556286.3956,474595.9743,0,0
1049,558080.4145,463437.8158,0,1
1050,555676.9918,461797.8434,0,1
1051,558064.4018,464406.377,0,0
1052,558088.8379,462950.2056,0,1
1053,558102.5006,461438.4322,0,1
1054,669293.5629,444401.058,0,0
1055,672784.0196,443146.2001,0,0
1056,672804.6138,441115.0659,0,0
1057,670779.6159,443407.307,0,0
1058,673666.7618,443323.6891,0,0
1059,677358.8593,446701.7507,0,0
1060,675192.8617,447498.8085,0,0
1061,677262.9335,449021.22,0,0
1062,677250.3952,445033.0894,0,0
1063,678676.2481,447044.9757,0,0
1064,675750.7045,437077.0978,1,0
1065,679156.8366,436751.4475,0,0
1066,678490.4312,439312.6183,0,0
1067,677259.0333,436427.5557,0,0
1068,676940.1916,437422.3696,0,0
1069,473319.6868,246927.9398,0,0
1070,469067.8563,246102.8468,0,0
1071,471115.9183,243997.0479,1,0
1072,471073.7285,246492.596,1,0
1073,473618.8425,244138.6359,0,0
1074,476259.2965,250109.1252,1,0
1075,475794.4482,252447.4217,0,0
1076,478524.2653,251920.7869,1,0
1077,474328.4253,249461.9841,0,0
1078,478910.5526,251082.2922,0,0
1079,474767.9816,240779.6475,0,0
1080,478622.2574,240230.3332,0,0
1081,477088.8178,242459.4606,0,0
1082,477080.5405,242975.8769,0,0
1083,476056.3301,240827.9973,0,0
1084,393474.9199,411770.1952,0,0
1085,392861.7074,413352.0708,0,1
1086,391446.7618,415656.3626,0,0
1087,393670.2671,415397.6349,0,0
1088,391191.0785,414683.5563,1,0
1089,395405.2297,420173.4661,0,0
1090,398884.812,417681.5813,0,1
1091,395845.8296,418976.1925,0,0
1092,400038.9367,418530.3703,0,0
1093,395411.1018,416571.0548,0,0
1094,396966.4553,409406.1327,0,1
1095,395146.9646,407161.5169,0,0
1096,399795.5534,408102.7354,0,0
1097,395370.779,407527.2763,0,0
1098,397685.6298,407982.731,0,0
1099,553871.6259,327683.9667,0,0
1100,554616.3071,330694.1367,0,1
1101,551102.8572,328789.0012,0,0
1102,552387.8299,329192.6416,0,0
1103,553942.8959,331214.9159,0,0
1104,554132.5987,330181.9048,0,0
1105,550347.3405,331567.596,0,1
1106,553268.0133,329595.6301,0,0
1107,551542.4537,328766.6095,0,0
1108,559011.1326,335533.7594,0,0
1109,559407.4062,334969.6523,0,0
1110,556410.266,335621.3643,0,0
1111,557175.9194,335632.2134,0,0
1112,556431.5145,332739.4441,0,0
1113,558151.139,334618.1251,0,1
1114,557014.9202,333884.3318,0,0
1115,559839.2116,335245.4061,0,0
1116,559093.7145,334401.4088,0,0
1117,557151.5951,323304.3758,0,0
1118,559136.3689,324256.2566,0,0
1119,557962.4468,323881.9499,0,0
1120,557852.745,326690.0363,0,0
1121,558790.1333,325593.6419,0,0
1122,666378.2202,581327.3296,0,1
1123,669053.0665,582258.9119,0,1
1124,669400.1265,579218.0204,0,1
1125,669850.2274,581469.8735,0,1
1126,668100.1812,581743.7399,0,1
1127,673700.8483,587605.6057,0,1
1128,673813.2385,584821.4045,0,1
1129,672785.992,586635.922,0,1
1130,675329.0295,587797.2424,0,1
1131,673064.1755,584915.2214,0,1
1132,672696.2631,577680.3975,0,0
1133,672865.2957,576667.3738,0,1
1134,673352.3814,577469.7106,0,1
1135,671848.0877,576976.0366,0,1
1136,674244.5987,575215.0152,0,1
1137,696764.5832,464827.501,0,0
1138,695734.408,465028.4121,0,0
1139,697135.0799,465442.3788,0,0
1140,696207.0099,465161.3342,0,0
1141,694171.0591,464194.6283,1,0
1142,432888.6393,302366.6145,0,0
1143,430835.7976,300141.7821,0,0
1144,429903.5153,301816.8148,0,0
1145,433304.521,302284.6618,0,0
1146,431938.3048,300274.0433,0,0
1147,429345.759,300644.6306,0,0
1148,432866.0858,300224.3385,0,0
1149,432425.9491,300136.6874,0,1
1150,434341.8752,304889.4636,0,1
1151,434907.4471,308595.4747,0,0
1152,435433.171,305952.0741,1,0
1153,433888.3838,306863.384,0,0
1154,434899.8709,306046.4794,1,0
1155,435376.0303,308210.8636,0,0
1156,436690.9479,308034.6594,0,0
1157,436604.6607,307091.617,0,1
1158,437541.0951,298784.3985,0,0
1159,435287.6074,297714.6918,1,0
1160,435858.6079,298511.7571,1,0
1161,436354.1565,296087.6795,0,0
1162,438561.4514,298094.6023,0,1
1163,653750.113,357943.2532,1,0
1164,651939.1683,359817.197,0,0
1165,654968.0664,360319.919,0,0
1166,654107.7438,360051.4846,0,0
1167,653999.1927,356257.1733,0,0
1168,657054.8294,365154.6501,0,0
1169,660488.7915,361055.9892,0,0
1170,656552.2446,363538.7805,0,0
1171,660423.4392,363625.7898,0,0
1172,660013.2965,365585.0003,0,0
1173,657185.0628,354252.8906,0,0
1174,657917.9636,353454.6257,0,0
1175,657368.5962,353447.7741,0,0
1176,656209.9599,355465.1769,0,0
1177,658668.7231,355346.802,0,0
1178,633815.9276,247447.604,0,0
1179,637559.5927,245336.4078,0,0
1180,634980.5979,248021.1239,0,0
1181,635836.5901,246859.1043,0,0
1182,634557.3014,249091.5366,0,0
1183,638501.2604,253806.6141,0,0
1184,637724.7236,250804.2209,0,0
1185,639950.7446,250527.0202,0,0
1186,640054.2172,253952.2883,0,0
1187,639845.6955,250066.4419,0,0
1188,641439.1093,243608.3149,0,0
1189,641129.1371,244595.9329,0,0
1190,641163.083,242748.1779,0,0
1191,641524.427,244073.0097,0,0
1192,640999.0376,241200.214,1,0
1193,569893.6562,552156.3982,0,0
1194,572904.5517,552008.7968,0,1
1195,572495.2054,551479.847,0,1
1196,569242.4858,553111.1933,0,0
1197,570924.537,552249.1001,0,1
1198,570922.1908,552249.0811,0,1
1199,577971.7243,558076.5088,0,1
1200,574173.6251,556949.3067,0,1
1201,577219.1864,558422.9211,0,1
1202,577753.7446,558412.2624,0,1
1203,575665.8811,556917.9164,0,1
1204,578259.0513,547128.6193,0,1
1205,576017.6031,545319.5183,0,1
1206,574707.156,545105.7989,0,1
1207,578401.2066,546233.3232,0,1
1208,577292.1866,547143.0823,0,1
1209,569652.3483,608121.6869,0,1
1210,568982.0455,606140.759,0,1
1211,571932.1213,607651.5279,0,1
1212,571225.0612,605040.0301,0,1
1213,568927.9402,605236.9892,0,1
1214,577289.1123,610131.1768,0,1
1215,573663.6769,612853.1358,0,1
1216,573841.0057,610993.5105,0,1
1217,577586.7624,614273.0109,0,1
1218,575640.4422,610351.6655,0,1
1219,573835.8861,602233.2631,0,1
1220,575165.267,604465.0146,0,0
1221,577448.8527,604113.5665,0,0
1222,574981.6331,602261.1112,0,1
1223,577479.3655,603333.8275,0,1
1224,344979.9791,689493.7649,0,1
1225,345721.8633,689093.0404,0,1
1226,410822.8376,414152.2752,0,0
1227,418767.9692,414644.9326,0,0
1228,411881.6574,414276.9699,0,1
1229,414714.8961,411805.6058,1,0
1230,410685.5906,413302.3968,0,0
1231,418467.181,417727.0277,0,1
1232,419220.3151,417868.731,0,0
1233,418157.8298,419567.1939,0,1
1234,417676.692,417753.7534,0,1
1235,418345.9535,416966.7619,0,0
1236,418646.4662,410186.2012,1,0
1237,416861.4964,407750.8955,0,1
1238,417771.1383,408208.8684,0,0
1239,416576.6306,408970.7883,0,0
1240,415510.1954,409016.5279,1,0
1241,592933.2794,387364.1438,0,0
1242,594560.6116,385797.1337,0,0
1243,593665.2229,387425.5642,1,0
1244,591880.5221,387064.935,0,0
1245,594700.8733,387522.6984,1,0
1246,598068.0006,391185.0757,0,0
1247,599593.5716,390504.5373,0,0
1248,595603.7931,388068.3608,0,0
1249,595907.6945,390533.425,0,0
1250,598905.2047,390654.0309,0,0
1251,596523.6962,380105.4805,1,0
1252,595467.4313,378964.8091,0,0
1253,598163.388,379415.886,0,0
1254,596534.9249,379131.43,0,0
1255,596124.184,381318.3343,0,0
1256,686602.7887,582687.9302,0,1
1257,686517.3798,579439.2429,0,1
1258,686220.8263,581352.484,0,1
1259,687413.4535,582962.0393,0,1
1260,688858.0849,582981.0185,0,1
1261,592107.7323,331960.5683,0,0
1262,595437.0837,330096.5787,0,0
1263,591467.9851,331935.9818,0,0
1264,595124.6802,331911.3336,0,0
1265,593949.6081,330234.4897,0,0
1266,596641.8304,335321.6889,0,0
1267,600252.5646,336633.3495,0,0
1268,597556.8735,336131.898,0,0
1269,599170.8913,333520.4609,0,0
1270,596986.5792,335584.4233,0,0
1271,597517.415,326337.0593,0,0
1272,596759.4558,325266.5562,0,0
1273,598962.8231,326692.5823,0,0
1274,596157.354,323139.3971,0,0
1275,596286.5995,323604.0199,0,0
1276,530340.9506,608587.4904,0,1
1277,530733.9862,607634.8701,0,1
1278,531489.1627,606694.0489,0,1
1279,530352.5464,609067.4888,0,1
1280,530349.2003,607826.4272,0,1
1281,537400.3583,609757.74,0,1
1282,535999.3149,612478.2966,0,1
1283,534812.0491,611152.0471,0,1
1284,537778.205,610127.6914,0,1
1285,535737.0708,612048.7483,0,1
1286,535342.6432,603373.6781,0,1
1287,535744.4502,600929.2561,0,1
1288,535250.0571,602543.4907,0,1
1289,535657.8049,602665.6137,0,1
1290,535791.2117,601458.2364,0,1
1291,650455.8868,608491.3715,0,1
1292,647878.5315,608094.0366,0,1
1293,648605.9186,608433.6957,0,1
1294,646013.5478,608273.5813,0,1
1295,646777.0223,610032.0471,0,1
1296,649469.3818,608456.1731,0,1
1297,651322.2372,602128.3897,0,1
1298,650889.3181,612884.4669,0,1
1299,652069.5856,606031.3417,0,1
1300,655500.9003,606187.8326,0,1
1301,652941.9212,602478.6336,0,1
1302,615313.4681,273412.2249,0,0
1303,613292.8154,275132.6932,0,0
1304,614753.7742,273868.7476,0,0
1305,614270.3659,274243.0594,0,0
1306,616310.8862,273062.9468,0,0
1307,617311.2141,279187.0958,0,0
1308,616877.3931,280913.671,0,0
1309,617176.8594,281298.8922,0,0
1310,618401.9968,279385.9443,0,0
1311,617887.3147,280875.8287,0,0
1312,619848.5647,270032.3556,0,0
1313,621289.0379,270536.603,0,0
1314,618417.2701,271096.8705,0,0
1315,619819.8201,268750.1729,0,0
1316,620193.9876,269585.3215,0,0
1317,334821.01,527222.1262,0,0
1318,337425.2727,526177.079,0,0
1319,337388.9179,528053.7791,0,0
1320,335417.3534,527210.2944,0,0
1321,337408.9619,526730.1262,0,0
1322,340902.6549,528731.7715,0,0
1323,339195.4999,528781.3652,0,0
1324,339987.6049,532757.9912,0,0
1325,340628.4124,530342.7452,0,0
1326,341733.6804,529748.9722,0,0
1327,341117.5029,523864.9601,1,0
1328,340448.6198,522267.3079,0,0
1329,341413.8599,522237.8622,0,0
1330,339616.4454,522273.1065,1,0
1331,342292.3073,519780.6692,0,0
1332,347122.0259,670930.8472,0,1
1333,345101.5196,671871.7909,0,1
1334,346213.4467,670985.7487,0,1
1335,345502.0572,667670.0792,0,1
1336,344952.0314,667863.8527,0,1
1337,346379.6532,659841.8707,0,1
1338,346412.4766,662526.4426,0,1
1339,346409.7008,661729.2079,0,1
1340,346385.7761,660999.299,0,1
1341,346392.4894,660453.1098,0,1
1342,346327.9263,659000.4448,0,1
1343,651195.7573,440117.214,0,0
1344,650003.3738,440248.879,0,0
1345,652795.4458,440596.3431,1,0
1346,652791.3837,439936.1882,1,0
1347,651417.2765,440860.6425,0,0
1348,657513.3355,445926.1113,1,0
1349,659093.6939,446070.8531,1,0
1350,658723.7333,447523.1818,0,0
1351,657548.7512,444288.8396,0,0
1352,657470.9663,447553.2384,0,0
1353,656324.1359,436475.3682,0,0
1354,654446.1802,436968.6672,1,0
1355,655346.8952,436912.847,0,0
1356,654416.6232,438633.8056,1,0
1357,658327.8892,439456.8639,0,0
1358,654620.6209,273532.9336,0,0
1359,654295.5647,274373.0934,1,0
1360,653031.3415,275158.3311,0,0
1361,655303.6592,275247.2052,0,0
1362,657403.543,273592.5192,0,0
1363,659856.9215,277761.5431,0,0
1364,662464.0509,280153.8714,0,0
1365,658149.1171,280066.6042,0,0
